PAIS,categoria1,categoria2,casos_pond,variable_interes,particip.ocup,categoria
Bolivia,Secundaria,Pequeño,1870926.6503105643,EDUC-TAMA,0.13521465863412516,Secundaria-Pequeño
Bolivia,Secundaria,Mediano,223205.78946129288,EDUC-TAMA,0.016131415211900094,Secundaria-Mediano
Bolivia,Secundaria,Grande,115116.69254189184,EDUC-TAMA,0.008319655012962512,Secundaria-Grande
Bolivia,Secundaria,Baja,217093.92039476716,EDUC-CALIF,0.01533152904698493,Secundaria-Baja
Bolivia,Secundaria,Media,1916627.661139553,EDUC-CALIF,0.13535539183032846,Secundaria-Media
Bolivia,Secundaria,Alta,133819.9552407074,EDUC-CALIF,0.009450584922453601,Secundaria-Alta
Bolivia,Terciaria,Pequeño,3579094.810063956,EDUC-TAMA,0.258666518477159,Terciaria-Pequeño
Bolivia,Terciaria,Mediano,1542001.971852959,EDUC-TAMA,0.11144278168395086,Terciaria-Mediano
Bolivia,Terciaria,Grande,719251.88618865225,EDUC-TAMA,0.05198140624422966,Terciaria-Grande
Bolivia,Terciaria,Baja,215794.16213388866,EDUC-CALIF,0.015239737984874662,Terciaria-Baja
Bolivia,Terciaria,Media,3116003.59219171,EDUC-CALIF,0.22005728901723823,Terciaria-Media
Bolivia,Terciaria,Alta,2561420.0090328916,EDUC-CALIF,0.18089168595143557,Terciaria-Alta
Bolivia,Pequeño,Baja,640838.7061176558,TAMA-CALIF,0.04409210452610059,Pequeño-Baja
Bolivia,Pequeño,Media,9410389.910198921,TAMA-CALIF,0.6474700912895147,Pequeño-Media
Bolivia,Pequeño,Alta,1288907.6234435383,TAMA-CALIF,0.08868167467856797,Pequeño-Alta
Bolivia,Mediano,Baja,197591.8166051183,TAMA-CALIF,0.013595057458429228,Mediano-Baja
Bolivia,Mediano,Media,819159.8921222264,TAMA-CALIF,0.05636127038245916,Mediano-Media
Bolivia,Mediano,Alta,1153883.459412039,TAMA-CALIF,0.07939150618969212,Mediano-Alta
Bolivia,Grande,Baja,109994.97333320726,TAMA-CALIF,0.007568066371857061,Grande-Baja
Bolivia,Grande,Media,424871.7358408092,TAMA-CALIF,0.029232767634106278,Grande-Media
Bolivia,Grande,Alta,488453.9387571959,TAMA-CALIF,0.033607461469272897,Grande-Alta
Brasil,Mujer,Priv,114347027.16773488,SEXO-SECTOR,0.3061028641550344,Mujer-Priv
Brasil,Mujer,Pub,26733058.824392032,SEXO-SECTOR,0.07156343349239622,Mujer-Pub
Brasil,Mujer,SD,23072256.84129949,SEXO-SECTOR,0.06176359872725376,Mujer-SD
Brasil,Mujer,Primaria,52152153.7955258,SEXO-EDUC,0.13960943317963942,Mujer-Primaria
Brasil,Mujer,Secundaria,68427870.08736397,SEXO-EDUC,0.18317893819001713,Mujer-Secundaria
Brasil,Mujer,Terciaria,43572318.95053662,SEXO-EDUC,0.11664152500502782,Mujer-Terciaria
Brasil,Mujer,Pequeño,68535861.7160118,SEXO-TAMA,0.22691557765650203,Mujer-Pequeño
Brasil,Mujer,Mediano,15619357.38388855,SEXO-TAMA,0.051714174370122254,Mujer-Mediano
Brasil,Mujer,Grande,30052603.74729555,SEXO-TAMA,0.09950125042064413,Mujer-Grande
Brasil,Mujer,Baja,32764802.29171796,SEXO-CALIF,0.08852056489119467,Mujer-Baja
Brasil,Mujer,Media,85911652.40618694,SEXO-CALIF,0.23210724526953588,Mujer-Media
Brasil,Mujer,Alta,45111556.32471553,SEXO-CALIF,0.12187775202886425,Mujer-Alta
Brasil,Varon,Priv,187869204.41051787,SEXO-SECTOR,0.5029190787114218,Varon-Priv
Brasil,Varon,Pub,19614161.62699522,SEXO-SECTOR,0.05250640266507193,Varon-Pub
Brasil,Varon,SD,1921812.33480984,SEXO-SECTOR,0.005144622248821855,Varon-SD
Brasil,Varon,Primaria,95813358.7490462,SEXO-EDUC,0.25648890280614584,Varon-Primaria
Brasil,Varon,Secundaria,80085832.69282511,SEXO-EDUC,0.21438688326854796,Varon-Secundaria
Brasil,Varon,Terciaria,33505986.93045162,SEXO-EDUC,0.08969431755062181,Varon-Terciaria
Brasil,Varon,Pequeño,116871070.55112615,SEXO-TAMA,0.38694875677395685,Varon-Pequeño
Brasil,Varon,Mediano,20951172.93941472,SEXO-TAMA,0.06936729751539505,Varon-Mediano
Brasil,Varon,Grande,50002356.57400943,SEXO-TAMA,0.16555294326337974,Varon-Grande
Brasil,Varon,Baja,30699437.3893447,SEXO-CALIF,0.08294057493011556,Varon-Baja
Brasil,Varon,Media,133213071.08122274,SEXO-CALIF,0.3599013416290756,Varon-Media
Brasil,Varon,Alta,42437225.69620309,SEXO-CALIF,0.11465252125121403,Varon-Alta
Brasil,Priv,Primaria,125136504.69451508,SECTOR-EDUC,0.3349859060275538,Priv-Primaria
Brasil,Priv,Secundaria,125249171.39863624,SECTOR-EDUC,0.3352875107275676,Priv-Secundaria
Brasil,Priv,Terciaria,51830555.48510143,SECTOR-EDUC,0.13874852611133484,Priv-Terciaria
Brasil,Priv,Pequeño,185406932.26713797,SECTOR-TAMA,0.613864334430459,Priv-Pequeño
Brasil,Priv,Mediano,36570530.32330327,SECTOR-TAMA,0.1210814718855173,Priv-Mediano
Brasil,Priv,Grande,80054960.32130498,SECTOR-TAMA,0.26505419368402383,Priv-Grande
Brasil,Priv,Baja,41084960.228528604,SECTOR-CALIF,0.11099910982465833,Priv-Baja
Brasil,Priv,Media,199343420.29610395,SECTOR-CALIF,0.5385655013219592,Priv-Media
Brasil,Priv,Alta,61717869.028835416,SECTOR-CALIF,0.16674297563804472,Priv-Alta
Brasil,Pub,Primaria,5176402.60603273,SECTOR-EDUC,0.013857042924272037,Pub-Primaria
Brasil,Pub,Secundaria,16261975.45643327,SECTOR-EDUC,0.04353272129000032,Pub-Secundaria
Brasil,Pub,Terciaria,24908842.38892125,SECTOR-EDUC,0.06668007194319578,Pub-Terciaria
Brasil,Pub,Baja,3384059.53897375,SECTOR-CALIF,0.009142703177278515,Pub-Baja
Brasil,Pub,Media,13788087.676595,SECTOR-CALIF,0.03725123377930547,Pub-Media
Brasil,Pub,Alta,25826040.93716231,SECTOR-CALIF,0.06977413482634072,Pub-Alta
Brasil,SD,Primaria,17652605.24402419,SECTOR-EDUC,0.04725538703395943,SD-Primaria
Brasil,SD,Secundaria,7002555.92511958,SECTOR-EDUC,0.018745589440997194,SD-Secundaria
Brasil,SD,Terciaria,338908.00696556,SECTOR-EDUC,9.072445011189992e-4,SD-Terciaria
Brasil,SD,Baja,18995219.91356031,SECTOR-CALIF,0.0513193268193734,SD-Baja
Brasil,SD,Media,5993215.51471073,SECTOR-CALIF,0.016191851797346796,SD-Media
Brasil,SD,Alta,4872.05492089,SECTOR-CALIF,1.3162815692836411e-5,SD-Alta
Brasil,Primaria,Pequeño,92421776.40862083,EDUC-TAMA,0.30599951991123303,Primaria-Pequeño
Brasil,Primaria,Mediano,11708321.52283073,EDUC-TAMA,0.038765114718335714,Primaria-Mediano
Brasil,Primaria,Grande,20891785.92650175,EDUC-TAMA,0.06917067288701759,Primaria-Grande
Brasil,Primaria,Baja,44064928.75166525,EDUC-CALIF,0.11905008155576849,Primaria-Baja
Brasil,Primaria,Media,99223252.5323388,EDUC-CALIF,0.26807115410931287,Primaria-Media
Brasil,Primaria,Alta,4474216.85457446,EDUC-CALIF,0.012087977821027428,Primaria-Alta
Brasil,Secundaria,Pequeño,68196159.85022976,EDUC-TAMA,0.22579085779196842,Secundaria-Pequeño
Brasil,Secundaria,Mediano,16993658.27124996,EDUC-TAMA,0.05626435105020332,Secundaria-Mediano
Brasil,Secundaria,Grande,39998814.14311746,EDUC-TAMA,0.13243218644378818,Secundaria-Grande
Brasil,Secundaria,Baja,18408629.74933166,EDUC-CALIF,0.049734537989127234,Secundaria-Baja
Brasil,Secundaria,Media,99744215.74971604,EDUC-CALIF,0.2694786388204727,Secundaria-Media
Brasil,Secundaria,Alta,28453547.94910867,EDUC-CALIF,0.07687286238410959,Secundaria-Alta
Brasil,Terciaria,Pequeño,24788996.00828738,EDUC-TAMA,0.08207395672725745,Terciaria-Pequeño
Brasil,Terciaria,Mediano,7868550.52922258,EDUC-TAMA,0.02605200611697827,Terciaria-Mediano
Brasil,Terciaria,Grande,19164360.25168577,EDUC-TAMA,0.06345133435321806,Terciaria-Grande
Brasil,Terciaria,Baja,990681.18006575,EDUC-CALIF,0.002676520276414504,Terciaria-Baja
Brasil,Terciaria,Media,20157255.20535484,EDUC-CALIF,0.05445879396882595,Terciaria-Media
Brasil,Terciaria,Alta,54621017.21723549,EDUC-CALIF,0.14756943307494125,Terciaria-Alta
Brasil,Pequeño,Baja,23936177.80412309,TAMA-CALIF,0.07926872538788196,Pequeño-Baja
Brasil,Pequeño,Media,133561357.92345576,TAMA-CALIF,0.44231116138531273,Pequeño-Media
Brasil,Pequeño,Alta,27863849.74087379,TAMA-CALIF,0.09227587927501395,Pequeño-Alta
Brasil,Mediano,Baja,5285146.49697977,TAMA-CALIF,0.017502661859056325,Mediano-Baja
Brasil,Mediano,Media,21169778.61173219,TAMA-CALIF,0.07010732377692303,Mediano-Media
Brasil,Mediano,Alta,10110459.71153817,TAMA-CALIF,0.033482507565644505,Mediano-Alta
Brasil,Grande,Baja,11746927.29398327,TAMA-CALIF,0.0389019483995385,Grande-Baja
Brasil,Grande,Media,44545183.72785195,TAMA-CALIF,0.14751895499654966,Grande-Media
Brasil,Grande,Alta,23743559.57642346,TAMA-CALIF,0.07863083735407932,Grande-Alta
Bulgaria,Mujer,Priv,1359997.98,SEXO-SECTOR,0.4313808490084441,Mujer-Priv
Bulgaria,Mujer,Pub,98718.96,SEXO-SECTOR,0.031312891198581515,Mujer-Pub
Bulgaria,Mujer,SD,8623.51,SEXO-SECTOR,0.0027353107283532934,Mujer-SD
Bulgaria,Mujer,Primaria,123241.24,SEXO-EDUC,0.039201048305132984,Mujer-Primaria
Bulgaria,Mujer,Secundaria,746119.51,SEXO-EDUC,0.2373285675550826,Mujer-Secundaria
Bulgaria,Mujer,Terciaria,594326.73,SEXO-EDUC,0.1890457354353277,Mujer-Terciaria
Bulgaria,Mujer,Pequeño,330309.14,SEXO-TAMA,0.14146206121196803,Mujer-Pequeño
Bulgaria,Mujer,Mediano,450909.73,SEXO-TAMA,0.19311188248176228,Mujer-Mediano
Bulgaria,Mujer,Grande,359444.67,SEXO-TAMA,0.15393998455463764,Mujer-Grande
Bulgaria,Mujer,Baja,135262.09,SEXO-CALIF,0.04318411804755302,Mujer-Baja
Bulgaria,Mujer,Media,785625.05,SEXO-CALIF,0.2508206467925695,Mujer-Media
Bulgaria,Mujer,Alta,543021.21,SEXO-CALIF,0.1733663292868318,Mujer-Alta
Bulgaria,Varon,Priv,1572067.01,SEXO-SECTOR,0.4986475064264185,Varon-Priv
Bulgaria,Varon,Pub,110023.71,SEXO-SECTOR,0.03489867053395097,Varon-Pub
Bulgaria,Varon,SD,3230.76,SEXO-SECTOR,0.0010247721042515967,Varon-SD
Bulgaria,Varon,Primaria,212950.16,SEXO-EDUC,0.06773600710886873,Varon-Primaria
Bulgaria,Varon,Secundaria,1047058.9,SEXO-EDUC,0.3330525278487899,Varon-Secundaria
Bulgaria,Varon,Terciaria,420128.57,SEXO-EDUC,0.1336361137467981,Varon-Terciaria
Bulgaria,Varon,Pequeño,263105.2,SEXO-TAMA,0.11268051470688062,Varon-Pequeño
Bulgaria,Varon,Mediano,509579.63,SEXO-TAMA,0.21823854105712004,Varon-Mediano
Bulgaria,Varon,Grande,421617.89,SEXO-TAMA,0.18056701598763147,Varon-Grande
Bulgaria,Varon,Baja,216713.75,SEXO-CALIF,0.06918858168262736,Varon-Baja
Bulgaria,Varon,Media,995881.65,SEXO-CALIF,0.3179477023827732,Varon-Media
Bulgaria,Varon,Alta,455714.67,SEXO-CALIF,0.1454926218076452,Varon-Alta
Bulgaria,Priv,Primaria,324913.17,SECTOR-EDUC,0.10334963257545837,Priv-Primaria
Bulgaria,Priv,Secundaria,1699483.25,SECTOR-EDUC,0.5405781780272122,Priv-Secundaria
Bulgaria,Priv,Terciaria,899426.55,SECTOR-EDUC,0.2860930613280839,Priv-Terciaria
Bulgaria,Priv,Pequeño,576398.6,SECTOR-TAMA,0.24685521580084846,Priv-Pequeño
Bulgaria,Priv,Mediano,917065.35,SECTOR-TAMA,0.392753148390247,Priv-Mediano
Bulgaria,Priv,Grande,665014,SECTOR-TAMA,0.2848066849582658,Priv-Grande
Bulgaria,Priv,Baja,334307.94,SECTOR-CALIF,0.10673200114824688,Priv-Baja
Bulgaria,Priv,Media,1702928.07,SECTOR-CALIF,0.5436811363876725,Priv-Media
Bulgaria,Priv,Alta,894828.98,SECTOR-CALIF,0.28568537056237603,Priv-Alta
Bulgaria,Pub,Primaria,6933.74,SECTOR-EDUC,0.00220551072575408,Pub-Primaria
Bulgaria,Pub,Secundaria,86576.04,SECTOR-EDUC,0.027538440266481615,Pub-Secundaria
Bulgaria,Pub,Terciaria,114889.48,SECTOR-EDUC,0.036544488316018316,Pub-Terciaria
Bulgaria,Pub,Pequeño,6700.59,SECTOR-TAMA,0.002869673157504212,Pub-Pequeño
Bulgaria,Pub,Mediano,43212.47,SECTOR-TAMA,0.018506678550464367,Pub-Mediano
Bulgaria,Pub,Grande,116048.56,SECTOR-TAMA,0.04970031558400335,Pub-Grande
Bulgaria,Pub,Baja,10616.63,SECTOR-CALIF,0.0033894922308770536,Pub-Baja
Bulgaria,Pub,Media,73775.63,SECTOR-CALIF,0.023553794821243663,Pub-Media
Bulgaria,Pub,Alta,103906.9,SECTOR-CALIF,0.03317358053210095,Pub-Alta
Bulgaria,SD,Primaria,4344.49,SECTOR-EDUC,0.0013819121127892511,SD-Primaria
Bulgaria,SD,Secundaria,7119.12,SECTOR-EDUC,0.0022644771101786895,SD-Secundaria
Bulgaria,SD,Terciaria,139.27,SECTOR-EDUC,4.429953802360209e-5,SD-Terciaria
Bulgaria,SD,Pequeño,10315.15,SECTOR-TAMA,0.0044176869604959515,SD-Pequeño
Bulgaria,SD,Mediano,211.54,SECTOR-TAMA,9.059659817097315e-5,SD-Mediano
Bulgaria,SD,Baja,7051.27,SECTOR-CALIF,0.0022512063510564504,SD-Baja
Bulgaria,SD,Media,4803,SECTOR-CALIF,0.001533417966426492,SD-Media
Bulgaria,Primaria,Pequeño,67339.94,EDUC-TAMA,0.028902285042700936,Primaria-Pequeño
Bulgaria,Primaria,Mediano,89291.68,EDUC-TAMA,0.038323966242049486,Primaria-Mediano
Bulgaria,Primaria,Grande,60007.35,EDUC-TAMA,0.025755139288171625,Primaria-Grande
Bulgaria,Primaria,Baja,144960.42,EDUC-CALIF,0.04641137029173765,Primaria-Baja
Bulgaria,Primaria,Media,188623.73,EDUC-CALIF,0.06039086930652342,Primaria-Media
Bulgaria,Primaria,Alta,2417.36,EDUC-CALIF,7.739560225365994e-4,Primaria-Alta
Bulgaria,Secundaria,Pequeño,373843.34,EDUC-TAMA,0.16045346601133534,Secundaria-Pequeño
Bulgaria,Secundaria,Mediano,526040.36,EDUC-TAMA,0.22577638810912237,Secundaria-Mediano
Bulgaria,Secundaria,Grande,422383.29,EDUC-TAMA,0.18128680014941817,Secundaria-Grande
Bulgaria,Secundaria,Baja,187010.4,EDUC-CALIF,0.05987433620022606,Secundaria-Baja
Bulgaria,Secundaria,Media,1357265.75,EDUC-CALIF,0.43455008827611713,Secundaria-Media
Bulgaria,Secundaria,Alta,234943.66,EDUC-CALIF,0.0752209272155538,Secundaria-Alta
Bulgaria,Terciaria,Pequeño,149775.7,EDUC-TAMA,0.06428369217243234,Terciaria-Pequeño
Bulgaria,Terciaria,Mediano,344264.85,EDUC-TAMA,0.14775838566061508,Terciaria-Mediano
Bulgaria,Terciaria,Grande,296971,EDUC-TAMA,0.12745987732415473,Terciaria-Grande
Bulgaria,Terciaria,Baja,13641.73,EDUC-CALIF,0.0043676155356745395,Terciaria-Baja
Bulgaria,Terciaria,Media,233143.69,EDUC-CALIF,0.07464463836247226,Terciaria-Media
Bulgaria,Terciaria,Alta,761374.86,EDUC-CALIF,0.2437661987891585,Terciaria-Alta
Bulgaria,Pequeño,Baja,58214.75,TAMA-CALIF,0.025088010532432918,Pequeño-Baja
Bulgaria,Pequeño,Media,378002.74,TAMA-CALIF,0.16290264447426986,Pequeño-Media
Bulgaria,Pequeño,Alta,157196.85,TAMA-CALIF,0.06774496546777711,Pequeño-Alta
Bulgaria,Mediano,Baja,106156.64,TAMA-CALIF,0.045748867811125006,Mediano-Baja
Bulgaria,Mediano,Media,507375.34,TAMA-CALIF,0.2186565754180295,Mediano-Media
Bulgaria,Mediano,Alta,344046.29,TAMA-CALIF,0.1482689000152791,Mediano-Alta
Bulgaria,Grande,Baja,79110.09,TAMA-CALIF,0.034092987965107055,Grande-Baja
Bulgaria,Grande,Media,398894.74,TAMA-CALIF,0.1719061825130588,Grande-Media
Bulgaria,Grande,Alta,291423.7,TAMA-CALIF,0.1255908658029206,Grande-Alta
Chile,Mujer,Priv,2847588.4142443994,SEXO-SECTOR,0.3522739647648294,Mujer-Priv
Chile,Mujer,Pub,594133.1680326764,SEXO-SECTOR,0.07349996426948385,Mujer-Pub
Chile,Mujer,SD,38279.95800831585,SEXO-SECTOR,0.0047355975010871885,Mujer-SD
Chile,Mujer,Primaria,385302.43872302375,SEXO-EDUC,0.04742005751382033,Mujer-Primaria
Chile,Mujer,Secundaria,1337613.6175869042,SEXO-EDUC,0.16462318506848844,Mujer-Secundaria
Chile,Mujer,Terciaria,1781892.0559759084,SEXO-EDUC,0.2193015545342511,Mujer-Terciaria
Chile,Mujer,Pequeño,1197888.6097183817,SEXO-TAMA,0.15200665570709404,Mujer-Pequeño
Chile,Mujer,Mediano,411196.80964925577,SEXO-TAMA,0.052179018453898204,Mujer-Mediano
Chile,Mujer,Grande,1647320.6370905903,SEXO-TAMA,0.20903755064528826,Mujer-Grande
Chile,Mujer,Baja,724089.7646146438,SEXO-CALIF,0.08930234406548053,Mujer-Baja
Chile,Mujer,Media,1461478.8415449837,SEXO-CALIF,0.1802448988096504,Mujer-Media
Chile,Mujer,Alta,1325104.3284854048,SEXO-CALIF,0.1634257635557634,Mujer-Alta
Chile,Varon,Priv,4142171.389487787,SEXO-SECTOR,0.5124262800098148,Varon-Priv
Chile,Varon,Pub,461246.98403670365,SEXO-SECTOR,0.057060670351668306,Varon-Pub
Chile,Varon,SD,28.478822223638,SEXO-SECTOR,3.5231031164367735e-6,Varon-SD
Chile,Varon,Primaria,621200.988368496,SEXO-EDUC,0.07645263469835362,Varon-Primaria
Chile,Varon,Secundaria,2027711.0410535054,SEXO-EDUC,0.24955506252916956,Varon-Secundaria
Chile,Varon,Terciaria,1971585.0334436132,SEXO-EDUC,0.242647505655917,Varon-Terciaria
Chile,Varon,Pequeño,1769630.2799639488,SEXO-TAMA,0.22455809205713045,Varon-Pequeño
Chile,Varon,Mediano,712022.7644435738,SEXO-TAMA,0.09035247378788629,Varon-Mediano
Chile,Varon,Grande,2142441.9478950845,SEXO-TAMA,0.2718662093487027,Varon-Grande
Chile,Varon,Baja,744536.895661681,SEXO-CALIF,0.09182409871683408,Varon-Baja
Chile,Varon,Media,2506084.4948480534,SEXO-CALIF,0.309076623856424,Varon-Media
Chile,Varon,Alta,1347000.839905047,SEXO-CALIF,0.16612627099584754,Varon-Alta
Chile,Priv,Primaria,951170.6445345758,SECTOR-EDUC,0.11792428875556832,Priv-Primaria
Chile,Priv,Secundaria,3040640.374121437,SECTOR-EDUC,0.376972686804467,Priv-Secundaria
Chile,Priv,Terciaria,2985681.9072924894,SECTOR-EDUC,0.3701590428498942,Priv-Terciaria
Chile,Priv,Pequeño,2904628.134723575,SECTOR-TAMA,0.37138171491151417,Priv-Pequeño
Chile,Priv,Mediano,1084181.255745376,SECTOR-TAMA,0.13862190798890517,Priv-Mediano
Chile,Priv,Grande,2776949.781500912,SECTOR-TAMA,0.35505693818362394,Priv-Grande
Chile,Priv,Baja,1348614.6939438586,SECTOR-CALIF,0.16755197492193313,Priv-Baja
Chile,Priv,Media,3684062.628225546,SECTOR-CALIF,0.4577081740746435,Priv-Media
Chile,Priv,Alta,1956974.3264189223,SECTOR-CALIF,0.24313461416034382,Priv-Alta
Chile,Pub,Primaria,30063.195841692235,SECTOR-EDUC,0.0037271766193810937,Pub-Primaria
Chile,Pub,Secundaria,273541.0363495363,SECTOR-EDUC,0.03391308630299888,Pub-Secundaria
Chile,Pub,Terciaria,751775.9198781515,SECTOR-EDUC,0.09320371813889758,Pub-Terciaria
Chile,Pub,Pequeño,5840.19525321828,SECTOR-TAMA,7.4671924527258e-4,Pub-Pequeño
Chile,Pub,Mediano,36727.15333139903,SECTOR-TAMA,0.004695882762056618,Pub-Mediano
Chile,Pub,Grande,1012812.8034847628,SECTOR-TAMA,0.12949683690862748,Pub-Grande
Chile,Pub,Baja,74070.59686473197,SECTOR-CALIF,0.009202535641991775,Pub-Baja
Chile,Pub,Media,236196.1066455227,SECTOR-CALIF,0.02934501923718201,Pub-Media
Chile,Pub,Alta,710706.6514091004,SECTOR-CALIF,0.0882982393477509,Pub-Alta
Chile,SD,Primaria,13311.556780025168,SECTOR-EDUC,0.0016503409504210888,SD-Primaria
Chile,SD,Secundaria,17242.055408983746,SECTOR-EDUC,0.0021376365350125118,SD-Secundaria
Chile,SD,Terciaria,2516.760222967827,SECTOR-EDUC,3.1202304335938545e-4,SD-Terciaria
Chile,SD,Baja,36457.28684403292,SECTOR-CALIF,0.004529455624682239,SD-Baja
Chile,SD,Media,1851.1499865065714,SECTOR-CALIF,2.299869914725975e-4,SD-Media
Chile,Primaria,Pequeño,533001.446001101,EDUC-TAMA,0.06773957542497563,Primaria-Pequeño
Chile,Primaria,Mediano,135351.25178225865,EDUC-TAMA,0.017201897664176763,Primaria-Mediano
Chile,Primaria,Grande,244525.5863274107,EDUC-TAMA,0.031076950208363617,Primaria-Grande
Chile,Primaria,Baja,433249.81272785715,EDUC-CALIF,0.05354851637407041,Primaria-Baja
Chile,Primaria,Media,559911.149653862,EDUC-CALIF,0.069203518350041765,Primaria-Media
Chile,Primaria,Alta,13342.464709800557,EDUC-CALIF,0.0016490928997400412,Primaria-Alta
Chile,Secundaria,Pequeño,1354413.918818353,EDUC-TAMA,0.1721335364074099,Secundaria-Pequeño
Chile,Secundaria,Mediano,497929.8370326491,EDUC-TAMA,0.06328229689633764,Secundaria-Mediano
Chile,Secundaria,Grande,1379325.7443602541,EDUC-TAMA,0.17529960002305336,Secundaria-Grande
Chile,Secundaria,Baja,795963.1982864665,EDUC-CALIF,0.09837891928501173,Secundaria-Baja
Chile,Secundaria,Media,2177069.799648867,EDUC-CALIF,0.26907999585730863,Secundaria-Media
Chile,Secundaria,Alta,377877.8040608039,EDUC-CALIF,0.04670468441923615,Secundaria-Alta
Chile,Terciaria,Pequeño,1077501.9785405612,EDUC-TAMA,0.13694057885493624,Terciaria-Pequeño
Chile,Terciaria,Mediano,488382.30842866766,EDUC-TAMA,0.062068893933092825,Terciaria-Mediano
Chile,Terciaria,Grande,2157958.639120299,EDUC-TAMA,0.27425667058765407,Terciaria-Grande
Chile,Terciaria,Baja,230242.32187646418,EDUC-CALIF,0.02845733426952522,Terciaria-Baja
Chile,Terciaria,Media,1222856.5777210593,EDUC-CALIF,0.15114179753002688,Terciaria-Media
Chile,Terciaria,Alta,2280277.094172385,EDUC-CALIF,0.2818361410150392,Terciaria-Alta
Chile,Pequeño,Baja,436248.08847275935,TAMA-CALIF,0.055600668878429196,Pequeño-Baja
Chile,Pequeño,Media,1976772.9100140915,TAMA-CALIF,0.25194355900176174,Pequeño-Media
Chile,Pequeño,Alta,554497.8911954797,TAMA-CALIF,0.07067183663790946,Pequeño-Alta
Chile,Mediano,Baja,238337.86938068457,TAMA-CALIF,0.030376625839251624,Mediano-Baja
Chile,Mediano,Media,506382.0517463118,TAMA-CALIF,0.06453937914935844,Mediano-Media
Chile,Mediano,Alta,378285.76810660784,TAMA-CALIF,0.048213258211745984,Mediano-Alta
Chile,Grande,Baja,556697.4731370839,TAMA-CALIF,0.07095217764211709,Grande-Baja
Chile,Grande,Media,1459854.814022351,TAMA-CALIF,0.18606134048448902,Grande-Media
Chile,Grande,Alta,1739017.38553544,TAMA-CALIF,0.22164115415493743,Grande-Alta
China,Mujer,Priv,35797380.36109431,SEXO-SECTOR,0.3526960650372483,Mujer-Priv
China,Mujer,Pub,7592015.862042416,SEXO-SECTOR,0.07480083998417134,Mujer-Pub
China,Mujer,Primaria,5482555.161964587,SEXO-EDUC,0.05406224389572267,Mujer-Primaria
China,Mujer,Secundaria,29108664.9226247,SEXO-EDUC,0.28703400075994867,Mujer-Secundaria
China,Mujer,Terciaria,8774779.976369323,SEXO-EDUC,0.08652613265158537,Mujer-Terciaria
China,Mujer,Pequeño,12367255.483678676,SEXO-TAMA,0.1288418997627824,Mujer-Pequeño
China,Mujer,Mediano,12371783.945542766,SEXO-TAMA,0.12888907721701567,Mujer-Mediano
China,Mujer,Grande,16530224.936581463,SEXO-TAMA,0.17221165901731367,Mujer-Grande
China,Mujer,Baja,7131453.408970641,SEXO-CALIF,0.07058930929967856,Mujer-Baja
China,Mujer,Media,28556827.335783105,SEXO-CALIF,0.28266422029588384,Mujer-Media
China,Mujer,Alta,7550408.746290163,SEXO-CALIF,0.07473625750123283,Mujer-Alta
China,Varon,Priv,49248968.46338127,SEXO-SECTOR,0.485228729280321,Varon-Priv
China,Varon,Pub,8858033.798431762,SEXO-SECTOR,0.08727436569825936,Varon-Pub
China,Varon,Primaria,6668082.322827757,SEXO-EDUC,0.0657524607056201,Varon-Primaria
China,Varon,Secundaria,41376366.22695847,SEXO-EDUC,0.40800304536817716,Varon-Secundaria
China,Varon,Terciaria,10001456.757806826,SEXO-EDUC,0.09862211661894608,Varon-Terciaria
China,Varon,Pequeño,16392948.65425941,SEXO-TAMA,0.1707815165713937,Varon-Pequeño
China,Varon,Mediano,15101114.92923251,SEXO-TAMA,0.1573232103586891,Varon-Mediano
China,Varon,Grande,23224510.684322663,SEXO-TAMA,0.2419526370728054,Varon-Grande
China,Varon,Baja,10049375.60447215,SEXO-CALIF,0.09947179657941857,Varon-Baja
China,Varon,Media,32549249.300540898,SEXO-CALIF,0.32218243527442025,Varon-Media
China,Varon,Alta,15190071.758054564,SEXO-CALIF,0.1503559810493659,Varon-Alta
China,Priv,Primaria,11726489.750715382,SECTOR-EDUC,0.11563227915005556,Priv-Primaria
China,Priv,Secundaria,62496883.139933646,SECTOR-EDUC,0.6162677144543055,Priv-Secundaria
China,Priv,Terciaria,10750066.82713114,SECTOR-EDUC,0.10600399221435779,Priv-Terciaria
China,Priv,Pequeño,27894334.41808382,SECTOR-TAMA,0.29060279734556377,Priv-Pequeño
China,Priv,Mediano,22752924.04170543,SECTOR-TAMA,0.23703965383107137,Priv-Mediano
China,Priv,Grande,29100949.536161907,SECTOR-TAMA,0.30317329726778514,Priv-Grande
China,Priv,Baja,16091372.118007222,SECTOR-CALIF,0.15927732796591165,Priv-Baja
China,Priv,Media,52560415.053272635,SECTOR-CALIF,0.5202590807713734,Priv-Media
China,Priv,Alta,15990274.449594542,SECTOR-CALIF,0.15827663229059782,Priv-Alta
